,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,Name,Sub-Sector,Market Cap,Close Price,PE Ratio,time_stamp
693,780289,3048,SCI,SHIPPING CORP OF INDIA LT,0.0,,0.0,0.05,1,EQ,NSE,NSE,shipping corporation of India Ltd,Logistics,5216.948912,101.2,14.00940912,28643668319
694,669697,2616,SEAMECLTD,SEAMEC,0.0,,0.0,0.05,1,EQ,NSE,NSE,Seamec Ltd,Oil & Gas - Equipment & Services,1120.47975,440.7,8.408853659,28643668319
695,3659777,14296,SEQUENT,SEQUENT SCIENTIFIC.,0.0,,0.0,0.05,1,EQ,NSE,NSE,SeQuent Scientific Ltd,Pharmaceuticals,6612.455011,245.15,86.8320511,28643668319
696,784897,3066,SESHAPAPER,SESHASAYEE PAPER & BOARDS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Seshasayee Paper and Boards Ltd,Paper Products,1032.110111,163.65,5.648588612,28643668319
697,4421633,17272,SETFGOLD,SBI-ETF GOLD,0.0,,0.0,0.05,1,EQ,NSE,NSE,SBI Gold ETF,Gold,1529.2424640000002,4149.7,,28643668319
698,2605057,10176,SETFNIF50,SBI-ETF NIFTY 50,0.0,,0.0,0.01,1,EQ,NSE,NSE,SBI Nifty 50 ETF,Equity,8474.875,147.04,,28643668319
699,4911105,19184,SFL,SHEELA FOAM,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sheela Foam Ltd,Home Furnishing,13355.88941,1983.7,50.02866992,28643668319
700,182785,714,SHALBY,SHALBY,0.0,,0.0,0.05,1,EQ,NSE,NSE,Shalby Ltd,Hospitals & Diagnostic Centres,1199.576719,112.1,43.30434627,28643668319
701,5202177,20321,SHANKARA,SHANKARA BLDG PRODUCT,0.0,,0.0,0.05,1,EQ,NSE,NSE,Shankara Building Products Ltd,Building Products - Pipes,1008.22651,441.25,25.28150727,28643668319
702,787969,3078,SHANTIGEAR,SHANTHI GEARS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Shanthi Gears Ltd,Auto Parts,1028.759589,134.1,42.17088482,28643668319
703,1277953,4992,SHARDACROP,SHARDA CROPCHEM.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sharda Cropchem Ltd,Fertilizers & Agro Chemicals,2775.6335289999997,307.65,16.85573285,28643668319
704,1277953,4992,SHARDACROP,SHARDA CROPCHEM.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sharda Cropchem Ltd,Fertilizers & Agro Chemicals,5443.132289,284.35,15.57915695,28643668319
705,2695681,10530,SHARDAMOTR,SHARDA MOTOR INDS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sharda Motor Industries Ltd,Auto Parts,1200.622683,2019.1,22.92139524,28643668319
706,4066049,15883,SHIL,SOMANY HOM INNOVATION,0.0,,0.0,0.05,1,EQ,NSE,NSE,Somany Home Innovation Ltd,Home Furnishing,2159.131837,298.65,46.69402761,28643668319
707,4544513,17752,SHILPAMED,SHILPA MEDICARE,0.0,,0.0,0.05,1,EQ,NSE,NSE,Shilpa Medicare Ltd,Pharmaceuticals,3153.8680489999997,386.85,20.20026957,28643668319
708,4544513,17752,SHILPAMED,SHILPA MEDICARE,0.0,,0.0,0.05,1,EQ,NSE,NSE,Shilpa Medicare Ltd,Pharmaceuticals,6165.262261999999,368.3,19.23163832,28643668319
709,2870273,11212,SHK,S H KELKAR AND CO..,0.0,,0.0,0.05,1,EQ,NSE,NSE,S H Kelkar and Company Ltd,Specialty Chemicals,1785.9059739999998,129.4,51.83642939,28643668319
710,3024129,11813,SHOPERSTOP,SHOPPERS STOP,0.0,,0.0,0.05,1,EQ,NSE,NSE,Shoppers Stop Ltd,Retail - Department Stores,2229.28138,203.85,-13.34154476,28643668319
711,794369,3103,SHREECEM,SHREE CEMENT,0.0,,0.0,0.05,1,EQ,NSE,NSE,Shree Cement Ltd,Cement,107813.0635,29881.05,69.24360197,28643668319
712,3005185,11739,SHRIRAMCIT,SHRIRAM CITYUNI FIN.LTD.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Shriram City Union Finance Ltd,Consumer Finance,12439.643329999999,1400.1,9.035757164,28643668319
713,806401,3150,SIEMENS,SIEMENS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Siemens Ltd,Conglomerates,61599.90111,1729.75,81.42749651,28643668319
714,5504257,21501,SIS,SIS,0.0,,0.0,0.05,1,EQ,NSE,NSE,SIS Ltd,,5810.462878,370.85,24.11762496,28643668319
715,4834049,18883,SJVN,SJVN,0.0,,0.0,0.05,1,EQ,NSE,NSE,SJVN Ltd,Renewable Energy,13655.605309999999,24.65,5.850876463,28643668319
716,815617,3186,SKFINDIA,SKF INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,SKF India Ltd,Industrial Machinery,15084.7605,2148.1,36.74787651,28643668319
717,3668225,14329,SMSPHARMA,SMS PHARMACEUTICALS.,0.0,,0.0,0.05,1,EQ,NSE,NSE,SMS Pharmaceuticals Ltd,Pharmaceuticals,1247.7709220000002,147.4,39.52394432,28643668319
718,3539457,13826,SOBHA,SOBHA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sobha Ltd,Real Estate,4927.716293,519.55,17.49464371,28643668319
719,940033,3672,SOLARA,SOLARA ACTIVE PHA SCI,0.0,,0.0,0.05,1,EQ,NSE,NSE,Solara Active Pharma Sciences Ltd,Pharmaceuticals,4947.468148,1377.75,31.63351386,28643668319
720,3412993,13332,SOLARINDS,SOLAR INDUSTRIES (I),0.0,,0.0,0.05,1,EQ,NSE,NSE,Solar Industries India Ltd,Commodity Chemicals,15861.0714,1258.8,42.59390541,28643668319
721,993281,3880,SOMANYCERA,SOMANY CERAMICS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Somany Ceramics Ltd,Building Products - Ceramics,1925.7211170000003,454.4,128.3814078,28643668319
722,1688577,6596,SONATSOFTW,SONATA SOFTWARE,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sonata Software Ltd,IT Services & Consulting,6135.778088,573.0,21.48971002,28643668319
723,773377,3021,SOTL,SAVITA OIL TECHNOLO.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Savita Oil Technologies Ltd,Commodity Chemicals,1437.712906,1021.75,15.16662346,28643668319
724,1522689,5948,SOUTHBANK,THE SOUTH INDIAN BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE,South Indian Bank Ltd,Private Banks,1810.220981,8.65,14.96551014,28643668319
725,2927361,11435,SPANDANA,SPANDANA SPHOORTY FIN,0.0,,0.0,0.05,1,EQ,NSE,NSE,Spandana Sphoorty Financial Ltd,Consumer Finance,3847.9953479999995,598.3,10.54980312,28643668319
726,2927361,11435,SPANDANA,SPANDANA SPHOORTY FIN,0.0,,0.0,0.05,1,EQ,NSE,NSE,Spandana Sphoorty Financial Ltd,Consumer Finance,7624.515686,567.85,10.01287932,28643668319
727,3785729,14788,SPARC,SUN PHARMA ADV.RES.CO.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sun Pharma Advanced Research Co Ltd,Pharmaceuticals,4391.916201,167.6,-14.05820742,28643668319
728,2930177,11446,SPICEJET,SPICEJET,0.0,,0.0,0.05,1,EQ,NSE,NSE,Spicejet Ltd,Airlines,4269.656696,71.05,-4.550936408,28643668319
729,837889,3273,SRF,SRF,0.0,,0.0,0.05,1,EQ,NSE,NSE,SRF Ltd,Textiles,37083.64739,6122.95,35.14857731,28643668319
730,1102337,4306,SRTRANSFIN,SHRIRAM TRANSPORT FIN CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Shriram Transport Finance Company Ltd,Consumer Finance,32920.77223,1300.9,12.0121976,28643668319
731,3028225,11829,SSWL,STEEL STRIPS WHEELS.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Steel Strips Wheels Ltd,Auto Parts,1143.783914,732.75,48.73450226,28643668319
732,1887745,7374,STAR,STRIDES PHARMA SCI,0.0,,0.0,0.05,1,EQ,NSE,NSE,Strides Pharma Science Ltd,Pharmaceuticals,10564.33242,872.4,214.7016676,28643668319
733,5399297,21091,STARCEMENT,STAR CEMENT,0.0,,0.0,0.05,1,EQ,NSE,NSE,Star Cement Ltd,Cement,4215.024349,102.2,14.88276081,28643668319
734,2383105,9309,STLTECH,STERLITE TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sterlite Technologies Ltd,Telecom Equipments,11913.25249,215.4,20.01596681,28643668319
735,539393,2107,STOVEKRAFT,STOVE KRAFT,0.0,,0.0,0.05,1,EQ,NSE,NSE,Stove Kraft Ltd,Home Electronics & Appliances,1675.091209,514.65,402.54631489999997,28643668319
736,247553,967,SUBEXLTD,SUBEX,0.0,,0.0,0.05,1,EQ,NSE,NSE,Subex Ltd,Software Services,2443.100069,45.15,-14.60069264,28643668319
737,850945,3324,SUBROS,SUBROS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Subros Ltd,Auto Parts,2062.754415,316.2,24.31919848,28643668319
738,851713,3327,SUDARSCHEM,SUDARSHAN CHEMICAL INDS L,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sudarshan Chemical Industries Ltd,Diversified Chemicals,3780.500123,546.1,26.15900998,28643668319
739,851713,3327,SUDARSCHEM,SUDARSHAN CHEMICAL INDS L,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sudarshan Chemical Industries Ltd,Diversified Chemicals,7620.582214,526.3,25.21056025,28643668319
740,4378881,17105,SUMICHEM,SUMITOMO CHEM INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sumitomo Chemical India Ltd,Commodity Chemicals,14637.448709999999,279.6,52.84478459,28643668319
741,7426049,29008,SUNCLAYLTD,SUNDARAM CLAYTON,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sundaram Clayton Ltd,Auto Parts,6415.088350999999,2944.95,17.67396735,28643668319
742,854785,3339,SUNDARMFIN,SUNDARAM FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sundaram Finance Ltd,Consumer Finance,26852.187139999998,2437.1,34.20432565,28643668319
743,558849,2183,SUNDARMHLD,SUNDARAM FINANCE HOLD,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sundaram Finance Holdings Ltd,Diversified Financials,1195.231533,79.1,15.29798455,28643668319
744,856321,3345,SUNDRMFAST,SUNDRAM FASTENERS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sundram Fasteners Ltd,Auto Parts,15358.28256,697.35,45.10234812,28643668319
745,857089,3348,SUNFLAG,SUNFLAG IRON AND STEEL CO,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sunflag Iron and Steel Co Ltd,Iron & Steel,1288.569053,71.5,13.99857744,28643668319
746,857857,3351,SUNPHARMA,SUN PHARMACEUTICAL IND L,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sun Pharmaceutical Industries Ltd,Pharmaceuticals,148602.8114,619.35,39.47027205,28643668319
747,4516097,17641,SUNTECK,SUNTECK REALTY,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sunteck Realty Ltd,Real Estate,4211.769477000001,287.7,40.26717223,28643668319
748,4516097,17641,SUNTECK,SUNTECK REALTY,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sunteck Realty Ltd,Real Estate,8359.08234,271.35,37.97878757,28643668319
749,3431425,13404,SUNTV,SUN TV NETWORK,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sun Tv Network Ltd,TV Channels & Broadcasters,17887.5009,453.9,12.91367127,28643668319
750,860161,3360,SUPPETRO,SUPREME PETROCHEMICALS LT,0.0,,0.0,0.05,1,EQ,NSE,NSE,Supreme Petrochem Ltd,Specialty Chemicals,4689.280965999999,498.75,46.85811745,28643668319
751,2992385,11689,SUPRAJIT,SUPRAJIT ENGINEERING,0.0,,0.0,0.05,1,EQ,NSE,NSE,Suprajit Engineering Ltd,Auto Parts,3952.096725,282.55,38.01920851,28643668319
752,2992385,11689,SUPRAJIT,SUPRAJIT ENGINEERING,0.0,,0.0,0.05,1,EQ,NSE,NSE,Suprajit Engineering Ltd,Auto Parts,7846.337537,271.6,36.54580439,28643668319
753,860929,3363,SUPREMEIND,SUPREME INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Supreme Industries Ltd,Plastic Products,25038.26635,1971.1,53.56924764,28643668319
754,864001,3375,SURYAROSNI,SURYA ROSHNI,0.0,,0.0,0.05,1,EQ,NSE,NSE,Surya Roshni Ltd,Iron & Steel,2076.2755629999997,387.3,20.54860617,28643668319
755,760321,2970,SURYODAY,SURYODAY SMALL FIN BK,0.0,,0.0,0.05,1,EQ,NSE,NSE,Suryoday Small Finance Bank Ltd,Private Banks,2814.589506,265.2,20.05595727,28643668319
756,760321,2970,SURYODAY,SURYODAY SMALL FIN BK,0.0,,0.0,0.05,1,EQ,NSE,NSE,Suryoday Small Finance Bank Ltd,Private Banks,5616.254962,250.0,18.90644539,28643668319
757,2875649,11233,SUVEN,SUVEN LIFE SCIENCES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Suven Life Sciences Ltd,Pharmaceuticals,1040.534258,81.75,-115.0766615,28643668319
758,4593921,17945,SUVENPHAR,SUVEN PHARMACEUTICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Suven Pharmaceuticals Ltd,Pharmaceuticals,12529.68713,480.55,19.29417556,28643668319
759,3076609,12018,SUZLON,SUZLON ENERGY,0.0,,0.0,0.05,1,EQ,NSE,NSE,Suzlon Energy Ltd,Renewable Energy Equipment & Services,4339.086514,5.1,-1.026816288,28643668319
760,6936321,27095,SWANENERGY,SWAN ENERGY,0.0,,0.0,0.05,1,EQ,NSE,NSE,Swan Energy Ltd,Textiles,3291.363075,134.75,-563.5895676,28643668319
761,6936321,27095,SWANENERGY,SWAN ENERGY,0.0,,0.0,0.05,1,EQ,NSE,NSE,Swan Energy Ltd,Textiles,6792.418778,130.95,-547.6961327,28643668319
762,866305,3384,SWARAJENG,SWARAJ ENGINES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Swaraj Engines Ltd,Tractors,1638.4378570000001,1349.8,23.04545266,28643668319
763,3197185,12489,SWSOLAR,STERLING & WILSON SO,0.0,,0.0,0.05,1,EQ,NSE,NSE,Sterling and Wilson Solar Ltd,Renewable Energy Equipment & Services,5229.3396,302.55,15.647085500000001,28643668319
764,6192641,24190,SYMPHONY,SYMPHONY,0.0,,0.0,0.05,1,EQ,NSE,NSE,Symphony Ltd,Home Electronics & Appliances,11390.88812,1177.05,45.38048325,28643668319
765,3577857,13976,TANLA,TANLA PLATFORMS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Tanla Platforms Ltd,Software Services,13407.072329999999,936.45,-58.00121689,28643668319
766,5143553,20092,TASTYBITE,TASTY BITE EATABLES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Tasty Bite Eatables Ltd,Packaged Foods & Meats,3832.1157200000002,14934.2,93.80944235,28643668319
767,5143553,20092,TASTYBITE,TASTY BITE EATABLES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Tasty Bite Eatables Ltd,Packaged Foods & Meats,7815.6913079999995,14445.35,90.7387224,28643668319
768,871681,3405,TATACHEM,TATA CHEMICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Tata Chemicals Ltd,Diversified Chemicals,19114.363540000002,750.3,4.501195642,28643668319
769,185345,724,TATACOFFEE,TATA COFFEE,0.0,,0.0,0.05,1,EQ,NSE,NSE,Tata Coffee Ltd,Tea & Coffee,2345.835847,125.6,28.4654271,28643668319
770,952577,3721,TATACOMM,TATA COMMUNICATIONS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Tata Communications Ltd,Telecom Services,30624.675,1074.55,-356.2665775,28643668319
771,878593,3432,TATACONSUM,TATA CONSUMER PRODUCT,0.0,,0.0,0.05,1,EQ,NSE,NSE,Tata Consumer Products Ltd,Tea & Coffee,60416.93044,655.6,110.70318799999998,28643668319
772,873217,3411,TATAELXSI,TATA ELXSI,0.0,,0.0,0.05,1,EQ,NSE,NSE,Tata Elxsi Ltd,Software Services,18164.48064,2916.75,70.92729651,28643668319
773,414977,1621,TATAINVEST,TATA INVESTMENT CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE,Tata Investment Corporation Ltd,Asset Management,5188.800581,1004.75,56.15954889,28643668319
774,876289,3423,TATAMETALI,TATA METALIKS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Tata Metaliks Ltd,Iron & Steel,2986.284175,945.7,16.00481139,28643668319
775,876289,3423,TATAMETALI,TATA METALIKS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Tata Metaliks Ltd,Iron & Steel,5720.994118,874.65,14.80237737,28643668319
776,884737,3456,TATAMOTORS,TATA MOTORS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Tata Motors Ltd,Four Wheelers,101609.0333,286.55,-7.697758251000001,28643668319
777,4343041,16965,TATAMTRDVR,TATA MOTORS DVR 'A' ORD,0.0,,0.0,0.05,1,EQ,NSE,NSE,Tata Motors Ltd - DVR,Four Wheelers,101609.0333,127.15,,28643668319
778,877057,3426,TATAPOWER,TATA POWER CO,0.0,,0.0,0.05,1,EQ,NSE,NSE,Tata Power Company Ltd,Power Transmission & Distribution,29461.030619999998,92.2,24.52334228,28643668319
779,895745,3499,TATASTEEL,TATA STEEL,0.0,,0.0,0.05,1,EQ,NSE,NSE,Tata Steel Ltd,Iron & Steel,102080.6995,851.55,65.8641391,28643668319
780,114433,447,TATASTLBSL,TATA STEEL BSL,0.0,,0.0,0.05,1,EQ,NSE,NSE,Tata Steel BSL Ltd,Iron & Steel,6413.024239,54.5,-9.481546412,28643668319
781,419585,1639,TATASTLLP,TATA STEEL LONG PRO,0.0,,0.0,0.05,1,EQ,NSE,NSE,Tata Steel Long Products Ltd,Iron & Steel,3692.5625,818.75,-5.007499773999999,28643668319
782,419585,1639,TATASTLLP,TATA STEEL LONG PRO,0.0,,0.0,0.05,1,EQ,NSE,NSE,Tata Steel Long Products Ltd,Iron & Steel,7434.0,777.85,-4.757354136,28643668319
783,2708481,10580,TCI,TRANSPORT CORPN OF INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Transport Corporation of India Ltd,Logistics,2173.056454,281.85,15.19410269,28643668319
784,4921089,19223,TCIEXP,TCI EXPRESS,0.0,,0.0,0.05,1,EQ,NSE,NSE,TCI Express Ltd,Logistics,3349.953199,871.6,37.5067958,28643668319
785,4921089,19223,TCIEXP,TCI EXPRESS,0.0,,0.0,0.05,1,EQ,NSE,NSE,TCI Express Ltd,Logistics,6819.488512000001,842.8,36.26747074,28643668319
786,1068033,4172,TCNSBRANDS,TCNS CLOTHING CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE,TCNS Clothing Co Ltd,Apparel & Accessories,3051.208338,495.95,43.86464067,28643668319
787,1068033,4172,TCNSBRANDS,TCNS CLOTHING CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE,TCNS Clothing Co Ltd,Apparel & Accessories,6136.416827,480.0,42.45393189,28643668319
788,2953217,11536,TCS,TATA CONSULTANCY SERV LT,0.0,,0.0,0.05,1,EQ,NSE,NSE,Tata Consultancy Services Ltd,IT Services & Consulting,1200915.524,3246.55,37.66946372,28643668319
789,3255297,12716,TEAMLEASE,TEAMLEASE SERVICES.,0.0,,0.0,0.05,1,EQ,NSE,NSE,TeamLease Services Ltd,Employment Services,6069.995595,3349.8,163.7711089,28643668319
790,3465729,13538,TECHM,TECH MAHINDRA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Tech Mahindra Ltd,IT Services & Consulting,100693.7344,1039.85,22.67424552,28643668319
791,1649921,6445,TECHNOE,TECHNO ELEC & ENG CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Techno Electric & Engineering Company Ltd,Construction & Engineering,3483.15,316.65,19.68519876,28643668319
792,1649921,6445,TECHNOE,TECHNO ELEC & ENG CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Techno Electric & Engineering Company Ltd,Construction & Engineering,6889.57353,298.15,18.5351082,28643668319
793,5409537,21131,TEJASNET,TEJAS NETWORKS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Tejas Networks Ltd,Telecom Equipments,1672.26557,179.35,-7.184708584,28643668319
794,889601,3475,THERMAX,THERMAX,0.0,,0.0,0.05,1,EQ,NSE,NSE,Thermax Limited,Industrial Machinery,15423.731230000001,1339.5,71.003815,28643668319
795,891137,3481,THOMASCOOK,THOMAS COOK (INDIA),0.0,,0.0,0.05,1,EQ,NSE,NSE,Thomas Cook (India) Ltd,Tour & Travel Services,1760.012396,47.45,-4086.285951,28643668319
796,4360193,17032,THYROCARE,THYROCARE TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE,Thyrocare Technologies Ltd,Hospitals & Diagnostic Centres,5514.4995659999995,1055.3,63.04547036,28643668319
797,3588865,14019,TIDEWATER,TIDE WATER OIL,0.0,,0.0,0.05,1,EQ,NSE,NSE,Tide Water Oil Co India Ltd,Commodity Chemicals,1522.178626,4478.35,12.78564155,28643668319
798,3764993,14707,TIMETECHNO,TIME TECHNOPLAST.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Time Technoplast Ltd,Plastic Products,1587.550185,70.2,9.38656764,28643668319
799,3634689,14198,TIMKEN,TIMKEN INDIA.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Timken India Ltd,Industrial Machinery,14653.30188,1366.7,41.772224200000004,28643668319
800,894209,3493,TINPLATE,THE TINPLATE CO. (I),0.0,,0.0,0.05,1,EQ,NSE,NSE,Tinplate Company of India Ltd,Iron & Steel,1858.897251,177.6,19.58347175,28643668319
801,897537,3506,TITAN,TITAN COMPANY,0.0,,0.0,0.05,1,EQ,NSE,NSE,Titan Company Ltd,"Precious Metals, Jewellery & Watches",134095.6605,1510.45,89.31434240000002,28643668319
802,1018881,3980,TNPL,TAMILNADU NEWSPRT & PAPER,0.0,,0.0,0.05,1,EQ,NSE,NSE,Tamilnadu Newsprint & Papers Ltd,Paper Products,1016.011608,146.8,7.8331495460000005,28643668319
803,900609,3518,TORNTPHARM,TORRENT PHARMACEUTICALS L,0.0,,0.0,0.05,1,EQ,NSE,NSE,Torrent Pharmaceuticals Ltd,Pharmaceuticals,43249.94278,2555.8,42.20659573,28643668319
804,3529217,13786,TORNTPOWER,TORRENT POWER,0.0,,0.0,0.05,1,EQ,NSE,NSE,Torrent Power Ltd,Power Transmission & Distribution,19224.67136,400.0,16.37326693,28643668319
805,502785,1964,TRENT,TRENT,0.0,,0.0,0.05,1,EQ,NSE,NSE,Trent Ltd,Retail - Apparel,25266.27129,710.75,199.0783632,28643668319
806,2479361,9685,TRIDENT,TRIDENT,0.0,,0.0,0.05,1,EQ,NSE,NSE,Trident Ltd,Textiles,8770.189081,13.4,19.64588175,28643668319
807,6549505,25584,TRITURBINE,TRIVENI TURBINE,0.0,,0.0,0.05,1,EQ,NSE,NSE,Triveni Turbine Ltd,Heavy Electrical Equipments,3279.934135,101.45,26.93327423,28643668319
808,6549505,25584,TRITURBINE,TRIVENI TURBINE,0.0,,0.0,0.05,1,EQ,NSE,NSE,Triveni Turbine Ltd,Heavy Electrical Equipments,6648.92254,97.3,25.831518799999998,28643668319
809,3348737,13081,TRIVENI,TRIVENI ENGG. & INDS.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Triveni Engineering and Industries Ltd,Sugar,2239.8610940000003,92.65,6.993445447999999,28643668319
810,907777,3546,TTKPRESTIG,TTK PRESTIGE,0.0,,0.0,0.05,1,EQ,NSE,NSE,TTK Prestige Ltd,Home Electronics & Appliances,14551.71904,7314.05,54.63328675,28643668319
811,3637249,14208,TV18BRDCST,TV18 BROADCAST,0.0,,0.0,0.05,1,EQ,NSE,NSE,TV18 Broadcast Ltd,TV Channels & Broadcasters,4963.072663,28.95,20.47641168,28643668319
812,2170625,8479,TVSMOTOR,TVS MOTOR COMPANY ,0.0,,0.0,0.05,1,EQ,NSE,NSE,TVS Motor Company Ltd,Two Wheelers,26984.948080000002,538.9,40.98883253,28643668319
813,3646721,14245,TVSSRICHAK,TVS SRICHAKRA,0.0,,0.0,0.05,1,EQ,NSE,NSE,TVS Srichakra Ltd,Tires & Rubber,1378.2307150000001,1799.95,16.73828898,28643668319
814,2886401,11275,TVTODAY,TV TODAY NETWORK,0.0,,0.0,0.05,1,EQ,NSE,NSE,TV Today Network Ltd,TV Channels & Broadcasters,1737.848412,291.25,12.46774754,28643668319
815,4278529,16713,UBL,UNITED BREWERIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,United Breweries Ltd,Alcoholic Beverages,28665.484230000002,1084.15,67.01770797,28643668319
816,2873089,11223,UCOBANK,UCO BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE,UCO Bank,Public Banks,15686.69541,11.15,-3.509881402,28643668319
817,269569,1053,UFLEX,UFLEX,0.0,,0.0,0.05,1,EQ,NSE,NSE,Uflex Ltd,Packaging,2755.590306,381.6,7.458667936,28643668319
818,269569,1053,UFLEX,UFLEX,0.0,,0.0,0.05,1,EQ,NSE,NSE,Uflex Ltd,Packaging,5456.302488,357.5,6.987614746,28643668319
819,4369665,17069,UJJIVAN,UJJIVAN FIN. SERVC..,0.0,,0.0,0.05,1,EQ,NSE,NSE,Ujjivan Financial Services Ltd,Consumer Finance,2566.9413050000003,211.0,9.07269815,28643668319
820,3898369,15228,UJJIVANSFB,UJJIVAN SMALL FINANC BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE,Ujjivan Small Finance Bank Ltd,Private Banks,5262.628239,29.1,13.17467349,28643668319
821,2952193,11532,ULTRACEMCO,ULTRATECH CEMENT,0.0,,0.0,0.05,1,EQ,NSE,NSE,UltraTech Cement Ltd,Cement,187760.4059,6509.4,31.52739869,28643668319
822,916225,3579,UNICHEMLAB,UNICHEM LABORATORIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Unichem Laboratories Ltd,Pharmaceuticals,2282.906444,324.25,-37.92857532,28643668319
823,2889473,11287,UPL,UPL,0.0,,0.0,0.05,1,EQ,NSE,NSE,UPL Ltd,Fertilizers & Agro Chemicals,45044.29986,589.55,25.36185163,28643668319
824,2263041,8840,USHAMART,USHA MARTIN.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Usha Martin Ltd,Iron & Steel,1240.2999810000001,40.7,2.9680738339999997,28643668319
825,134913,527,UTIAMC,UTI ASSET MNGMT CO,0.0,,0.0,0.05,1,EQ,NSE,NSE,UTI Asset Management Company Ltd,Asset Management,9241.36313,545.4,25.32920626,28643668319
826,2691841,10515,UTISENSETF,UTIAMC - UTISENSETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,UTI Sensex 30 ETF,Equity,12300.9163,502.45,,28643668319
827,2909185,11364,VAIBHAVGBL,VAIBHAV GLOBAL,0.0,,0.0,0.05,1,EQ,NSE,NSE,Vaibhav Global Ltd,Apparel & Accessories,14381.03582,4225.9,72.11689255,28643668319
828,3415553,13342,VAKRANGEE,VAKRANGEE,0.0,,0.0,0.05,1,EQ,NSE,NSE,Vakrangee Ltd,Outsourced services,8605.372162,62.7,93.1750416,28643668319
829,84481,330,VALIANTORG,VALIANT ORGANICS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Valiant Organics Ltd,Commodity Chemicals,4012.470922,1477.7,38.43015871,28643668319
830,84481,330,VALIANTORG,VALIANT ORGANICS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Valiant Organics Ltd,Commodity Chemicals,7823.767298999999,1386.2,36.05054207,28643668319
831,987393,3857,VARROC,VARROC ENGINEERING.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Varroc Engineering Ltd,Auto Parts,5725.67034,355.55,25227.494469999998,28643668319
